Image Location,Analysis Region,Analysis Inputs,Object Id,XMin,XMax,YMin,YMax,Opal 520 Copies,Opal 520 Area (µm²),Opal 520 Classification,Opal 520 Cell Intensity,Opal 520 Avg Intensity,Opal 570 Copies,Opal 570 Area (µm²),Opal 570 Classification,Opal 570 Cell Intensity,Opal 570 Avg Intensity,Opal 620 Copies,Opal 620 Area (µm²),Opal 620 Classification,Opal 620 Cell Intensity,Opal 620 Avg Intensity,Opal 690 Copies,Opal 690 Area (µm²),Opal 690 Classification,Opal 690 Cell Intensity,Opal 690 Avg Intensity,Cell Area (µm²),Cytoplasm Area (µm²),Nucleus Area (µm²),Nucleus Perimeter (µm),Nucleus Roundness
\\172.20.47.181\data\CTC_Lab\Polaris\2020-01(Jan)\ExpPHa04_FluorPairingVariants\ExpPHa04_unmixed\ExpPHa04_4_CD300E-NOTCH3-CSF1R-PDGFRB.tif,outline,Class List:;Classifier:;Classifier Output Type:Mask;Classify Registered:;Image Zoom:1;nuclear_dye:DAPI;num_probes:4;detect_cells:true;nuclear_contrast:0.51;nuclear_min_intensity:6;nuclear_segg_agg:0.7;nuclear_fill_holes:true;nuclear_min_area:11;nuclear_max_area:120;nuclear_roundness:0.1;cyto_radius:3;localize_results:false;min_plus1:1;min_plus2:4;min_plus3:10;min_plus4:16;num_phenotypes:0;verbose:true;FISH Probe 1:Opal 520;probe_contrast_threshold:0.555;probe_min_intensity:0.129;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.129;probe_segg_agg:0.7;FISH Probe 2:Opal 570;probe_contrast_threshold:0.532;probe_min_intensity:0.218;probe_min_spot_size:0.4;probe_max_spot_size:50;probe_copy_intensity:0.218;probe_segg_agg:0.7;FISH Probe 3:Opal 620;probe_contrast_threshold:0.507;probe_min_intensity:0.163;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.163;probe_segg_agg:0.7;FISH Probe 4:Opal 690;probe_contrast_threshold:0.544;probe_min_intensity:0.367;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.367;probe_segg_agg:0.7;output_image:Colocalization,329,7187,7208,896,915,1,0.737907,1,0.140807,0.190819,15,8.608913,3,3.233905,0.375646,77,27.79449,4,12.42906,0.447177,8,3.443565,2,2.71136,0.78737,73.54472,42.30666,31.23806,25.78953,0.697152
\\172.20.47.181\data\CTC_Lab\Polaris\2020-01(Jan)\ExpPHa04_FluorPairingVariants\ExpPHa04_unmixed\ExpPHa04_4_CD300E-NOTCH3-CSF1R-PDGFRB.tif,outline,Class List:;Classifier:;Classifier Output Type:Mask;Classify Registered:;Image Zoom:1;nuclear_dye:DAPI;num_probes:4;detect_cells:true;nuclear_contrast:0.51;nuclear_min_intensity:6;nuclear_segg_agg:0.7;nuclear_fill_holes:true;nuclear_min_area:11;nuclear_max_area:120;nuclear_roundness:0.1;cyto_radius:3;localize_results:false;min_plus1:1;min_plus2:4;min_plus3:10;min_plus4:16;num_phenotypes:0;verbose:true;FISH Probe 1:Opal 520;probe_contrast_threshold:0.555;probe_min_intensity:0.129;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.129;probe_segg_agg:0.7;FISH Probe 2:Opal 570;probe_contrast_threshold:0.532;probe_min_intensity:0.218;probe_min_spot_size:0.4;probe_max_spot_size:50;probe_copy_intensity:0.218;probe_segg_agg:0.7;FISH Probe 3:Opal 620;probe_contrast_threshold:0.507;probe_min_intensity:0.163;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.163;probe_segg_agg:0.7;FISH Probe 4:Opal 690;probe_contrast_threshold:0.544;probe_min_intensity:0.367;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.367;probe_segg_agg:0.7;output_image:Colocalization,331,6790,6815,897,924,12,6.149224,3,1.461989,0.237752,46,20.90736,4,10.07389,0.481835,1,0.245969,1,0.043826,0.178177,164,38.86309,4,59.31176,1.526172,120.5248,85.35123,35.17356,27.77334,0.757824
\\172.20.47.181\data\CTC_Lab\Polaris\2020-01(Jan)\ExpPHa04_FluorPairingVariants\ExpPHa04_unmixed\ExpPHa04_4_CD300E-NOTCH3-CSF1R-PDGFRB.tif,outline,Class List:;Classifier:;Classifier Output Type:Mask;Classify Registered:;Image Zoom:1;nuclear_dye:DAPI;num_probes:4;detect_cells:true;nuclear_contrast:0.51;nuclear_min_intensity:6;nuclear_segg_agg:0.7;nuclear_fill_holes:true;nuclear_min_area:11;nuclear_max_area:120;nuclear_roundness:0.1;cyto_radius:3;localize_results:false;min_plus1:1;min_plus2:4;min_plus3:10;min_plus4:16;num_phenotypes:0;verbose:true;FISH Probe 1:Opal 520;probe_contrast_threshold:0.555;probe_min_intensity:0.129;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.129;probe_segg_agg:0.7;FISH Probe 2:Opal 570;probe_contrast_threshold:0.532;probe_min_intensity:0.218;probe_min_spot_size:0.4;probe_max_spot_size:50;probe_copy_intensity:0.218;probe_segg_agg:0.7;FISH Probe 3:Opal 620;probe_contrast_threshold:0.507;probe_min_intensity:0.163;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.163;probe_segg_agg:0.7;FISH Probe 4:Opal 690;probe_contrast_threshold:0.544;probe_min_intensity:0.367;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.367;probe_segg_agg:0.7;output_image:Colocalization,341,7181,7204,908,926,1,0.491938,1,0.077913,0.15838,43,16.23395,4,9.31706,0.573924,2,0.983876,1,0.2172,0.220759,15,8.116975,3,5.559419,0.684913,58.54061,30.99209,27.54852,22.81382,0.852784
\\172.20.47.181\data\CTC_Lab\Polaris\2020-01(Jan)\ExpPHa04_FluorPairingVariants\ExpPHa04_unmixed\ExpPHa04_4_CD300E-NOTCH3-CSF1R-PDGFRB.tif,outline,Class List:;Classifier:;Classifier Output Type:Mask;Classify Registered:;Image Zoom:1;nuclear_dye:DAPI;num_probes:4;detect_cells:true;nuclear_contrast:0.51;nuclear_min_intensity:6;nuclear_segg_agg:0.7;nuclear_fill_holes:true;nuclear_min_area:11;nuclear_max_area:120;nuclear_roundness:0.1;cyto_radius:3;localize_results:false;min_plus1:1;min_plus2:4;min_plus3:10;min_plus4:16;num_phenotypes:0;verbose:true;FISH Probe 1:Opal 520;probe_contrast_threshold:0.555;probe_min_intensity:0.129;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.129;probe_segg_agg:0.7;FISH Probe 2:Opal 570;probe_contrast_threshold:0.532;probe_min_intensity:0.218;probe_min_spot_size:0.4;probe_max_spot_size:50;probe_copy_intensity:0.218;probe_segg_agg:0.7;FISH Probe 3:Opal 620;probe_contrast_threshold:0.507;probe_min_intensity:0.163;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.163;probe_segg_agg:0.7;FISH Probe 4:Opal 690;probe_contrast_threshold:0.544;probe_min_intensity:0.367;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.367;probe_segg_agg:0.7;output_image:Colocalization,359,6549,6574,928,965,15,6.641161,3,1.93834,0.291868,21,14.2662,4,4.463785,0.312892,1,0.245969,1,0.046909,0.190713,2,1.475814,1,0.659755,0.447045,162.5855,60.26239,102.3231,46.12359,0.788561
\\172.20.47.181\data\CTC_Lab\Polaris\2020-01(Jan)\ExpPHa04_FluorPairingVariants\ExpPHa04_unmixed\ExpPHa04_4_CD300E-NOTCH3-CSF1R-PDGFRB.tif,outline,Class List:;Classifier:;Classifier Output Type:Mask;Classify Registered:;Image Zoom:1;nuclear_dye:DAPI;num_probes:4;detect_cells:true;nuclear_contrast:0.51;nuclear_min_intensity:6;nuclear_segg_agg:0.7;nuclear_fill_holes:true;nuclear_min_area:11;nuclear_max_area:120;nuclear_roundness:0.1;cyto_radius:3;localize_results:false;min_plus1:1;min_plus2:4;min_plus3:10;min_plus4:16;num_phenotypes:0;verbose:true;FISH Probe 1:Opal 520;probe_contrast_threshold:0.555;probe_min_intensity:0.129;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.129;probe_segg_agg:0.7;FISH Probe 2:Opal 570;probe_contrast_threshold:0.532;probe_min_intensity:0.218;probe_min_spot_size:0.4;probe_max_spot_size:50;probe_copy_intensity:0.218;probe_segg_agg:0.7;FISH Probe 3:Opal 620;probe_contrast_threshold:0.507;probe_min_intensity:0.163;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.163;probe_segg_agg:0.7;FISH Probe 4:Opal 690;probe_contrast_threshold:0.544;probe_min_intensity:0.367;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.367;probe_segg_agg:0.7;output_image:Colocalization,361,7201,7225,928,956,3,1.229845,1,0.279685,0.227415,31,19.67752,4,6.552436,0.332991,9,4.67341,2,1.281431,0.274196,95,34.68162,4,33.87655,0.976787,123.2304,69.85518,53.37526,33.22882,0.72795
\\172.20.47.181\data\CTC_Lab\Polaris\2020-01(Jan)\ExpPHa04_FluorPairingVariants\ExpPHa04_unmixed\ExpPHa04_4_CD300E-NOTCH3-CSF1R-PDGFRB.tif,outline,Class List:;Classifier:;Classifier Output Type:Mask;Classify Registered:;Image Zoom:1;nuclear_dye:DAPI;num_probes:4;detect_cells:true;nuclear_contrast:0.51;nuclear_min_intensity:6;nuclear_segg_agg:0.7;nuclear_fill_holes:true;nuclear_min_area:11;nuclear_max_area:120;nuclear_roundness:0.1;cyto_radius:3;localize_results:false;min_plus1:1;min_plus2:4;min_plus3:10;min_plus4:16;num_phenotypes:0;verbose:true;FISH Probe 1:Opal 520;probe_contrast_threshold:0.555;probe_min_intensity:0.129;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.129;probe_segg_agg:0.7;FISH Probe 2:Opal 570;probe_contrast_threshold:0.532;probe_min_intensity:0.218;probe_min_spot_size:0.4;probe_max_spot_size:50;probe_copy_intensity:0.218;probe_segg_agg:0.7;FISH Probe 3:Opal 620;probe_contrast_threshold:0.507;probe_min_intensity:0.163;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.163;probe_segg_agg:0.7;FISH Probe 4:Opal 690;probe_contrast_threshold:0.544;probe_min_intensity:0.367;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.367;probe_segg_agg:0.7;output_image:Colocalization,362,7225,7245,928,952,7,2.459689,2,0.855634,0.347863,13,8.608913,3,2.90352,0.337269,57,23.36705,4,9.187309,0.393174,78,28.5324,4,28.18861,0.987951,90.76254,59.03255,31.72999,24.79763,0.801022
\\172.20.47.181\data\CTC_Lab\Polaris\2020-01(Jan)\ExpPHa04_FluorPairingVariants\ExpPHa04_unmixed\ExpPHa04_4_CD300E-NOTCH3-CSF1R-PDGFRB.tif,outline,Class List:;Classifier:;Classifier Output Type:Mask;Classify Registered:;Image Zoom:1;nuclear_dye:DAPI;num_probes:4;detect_cells:true;nuclear_contrast:0.51;nuclear_min_intensity:6;nuclear_segg_agg:0.7;nuclear_fill_holes:true;nuclear_min_area:11;nuclear_max_area:120;nuclear_roundness:0.1;cyto_radius:3;localize_results:false;min_plus1:1;min_plus2:4;min_plus3:10;min_plus4:16;num_phenotypes:0;verbose:true;FISH Probe 1:Opal 520;probe_contrast_threshold:0.555;probe_min_intensity:0.129;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.129;probe_segg_agg:0.7;FISH Probe 2:Opal 570;probe_contrast_threshold:0.532;probe_min_intensity:0.218;probe_min_spot_size:0.4;probe_max_spot_size:50;probe_copy_intensity:0.218;probe_segg_agg:0.7;FISH Probe 3:Opal 620;probe_contrast_threshold:0.507;probe_min_intensity:0.163;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.163;probe_segg_agg:0.7;FISH Probe 4:Opal 690;probe_contrast_threshold:0.544;probe_min_intensity:0.367;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.367;probe_segg_agg:0.7;output_image:Colocalization,366,7036,7067,933,959,15,8.362944,3,1.943409,0.232383,102,31.97596,4,22.19307,0.694055,4,1.721783,2,0.515495,0.299396,23,8.608913,4,8.04102,0.934034,129.8716,60.01642,69.85518,39.18025,0.739144
\\172.20.47.181\data\CTC_Lab\Polaris\2020-01(Jan)\ExpPHa04_FluorPairingVariants\ExpPHa04_unmixed\ExpPHa04_4_CD300E-NOTCH3-CSF1R-PDGFRB.tif,outline,Class List:;Classifier:;Classifier Output Type:Mask;Classify Registered:;Image Zoom:1;nuclear_dye:DAPI;num_probes:4;detect_cells:true;nuclear_contrast:0.51;nuclear_min_intensity:6;nuclear_segg_agg:0.7;nuclear_fill_holes:true;nuclear_min_area:11;nuclear_max_area:120;nuclear_roundness:0.1;cyto_radius:3;localize_results:false;min_plus1:1;min_plus2:4;min_plus3:10;min_plus4:16;num_phenotypes:0;verbose:true;FISH Probe 1:Opal 520;probe_contrast_threshold:0.555;probe_min_intensity:0.129;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.129;probe_segg_agg:0.7;FISH Probe 2:Opal 570;probe_contrast_threshold:0.532;probe_min_intensity:0.218;probe_min_spot_size:0.4;probe_max_spot_size:50;probe_copy_intensity:0.218;probe_segg_agg:0.7;FISH Probe 3:Opal 620;probe_contrast_threshold:0.507;probe_min_intensity:0.163;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.163;probe_segg_agg:0.7;FISH Probe 4:Opal 690;probe_contrast_threshold:0.544;probe_min_intensity:0.367;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.367;probe_segg_agg:0.7;output_image:Colocalization,369,7016,7035,933,963,8,3.935503,2,0.770698,0.195832,81,21.15333,4,17.43317,0.824134,2,0.983876,1,0.30096,0.305893,155,29.2703,4,56.75547,1.939012,94.94402,45.99619,48.94782,32.23692,0.68887
\\172.20.47.181\data\CTC_Lab\Polaris\2020-01(Jan)\ExpPHa04_FluorPairingVariants\ExpPHa04_unmixed\ExpPHa04_4_CD300E-NOTCH3-CSF1R-PDGFRB.tif,outline,Class List:;Classifier:;Classifier Output Type:Mask;Classify Registered:;Image Zoom:1;nuclear_dye:DAPI;num_probes:4;detect_cells:true;nuclear_contrast:0.51;nuclear_min_intensity:6;nuclear_segg_agg:0.7;nuclear_fill_holes:true;nuclear_min_area:11;nuclear_max_area:120;nuclear_roundness:0.1;cyto_radius:3;localize_results:false;min_plus1:1;min_plus2:4;min_plus3:10;min_plus4:16;num_phenotypes:0;verbose:true;FISH Probe 1:Opal 520;probe_contrast_threshold:0.555;probe_min_intensity:0.129;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.129;probe_segg_agg:0.7;FISH Probe 2:Opal 570;probe_contrast_threshold:0.532;probe_min_intensity:0.218;probe_min_spot_size:0.4;probe_max_spot_size:50;probe_copy_intensity:0.218;probe_segg_agg:0.7;FISH Probe 3:Opal 620;probe_contrast_threshold:0.507;probe_min_intensity:0.163;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.163;probe_segg_agg:0.7;FISH Probe 4:Opal 690;probe_contrast_threshold:0.544;probe_min_intensity:0.367;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.367;probe_segg_agg:0.7;output_image:Colocalization,375,7239,7260,939,956,1,0.245969,1,0.039262,0.159621,13,7.1331,3,2.538987,0.355944,4,1.229845,2,0.650916,0.529267,4,1.721783,2,0.899012,0.52214,61.98417,38.61712,23.36705,21.32596,0.638286
\\172.20.47.181\data\CTC_Lab\Polaris\2020-01(Jan)\ExpPHa04_FluorPairingVariants\ExpPHa04_unmixed\ExpPHa04_4_CD300E-NOTCH3-CSF1R-PDGFRB.tif,outline,Class List:;Classifier:;Classifier Output Type:Mask;Classify Registered:;Image Zoom:1;nuclear_dye:DAPI;num_probes:4;detect_cells:true;nuclear_contrast:0.51;nuclear_min_intensity:6;nuclear_segg_agg:0.7;nuclear_fill_holes:true;nuclear_min_area:11;nuclear_max_area:120;nuclear_roundness:0.1;cyto_radius:3;localize_results:false;min_plus1:1;min_plus2:4;min_plus3:10;min_plus4:16;num_phenotypes:0;verbose:true;FISH Probe 1:Opal 520;probe_contrast_threshold:0.555;probe_min_intensity:0.129;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.129;probe_segg_agg:0.7;FISH Probe 2:Opal 570;probe_contrast_threshold:0.532;probe_min_intensity:0.218;probe_min_spot_size:0.4;probe_max_spot_size:50;probe_copy_intensity:0.218;probe_segg_agg:0.7;FISH Probe 3:Opal 620;probe_contrast_threshold:0.507;probe_min_intensity:0.163;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.163;probe_segg_agg:0.7;FISH Probe 4:Opal 690;probe_contrast_threshold:0.544;probe_min_intensity:0.367;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.367;probe_segg_agg:0.7;output_image:Colocalization,380,7049,7074,949,971,2,1.721783,1,0.300998,0.174818,67,26.81062,4,14.77168,0.550964,1,0.491938,1,0.104429,0.21228,115,26.56465,4,41.85124,1.575449,88.05688,51.40751,36.64937,26.28549,0.804648
\\172.20.47.181\data\CTC_Lab\Polaris\2020-01(Jan)\ExpPHa04_FluorPairingVariants\ExpPHa04_unmixed\ExpPHa04_4_CD300E-NOTCH3-CSF1R-PDGFRB.tif,outline,Class List:;Classifier:;Classifier Output Type:Mask;Classify Registered:;Image Zoom:1;nuclear_dye:DAPI;num_probes:4;detect_cells:true;nuclear_contrast:0.51;nuclear_min_intensity:6;nuclear_segg_agg:0.7;nuclear_fill_holes:true;nuclear_min_area:11;nuclear_max_area:120;nuclear_roundness:0.1;cyto_radius:3;localize_results:false;min_plus1:1;min_plus2:4;min_plus3:10;min_plus4:16;num_phenotypes:0;verbose:true;FISH Probe 1:Opal 520;probe_contrast_threshold:0.555;probe_min_intensity:0.129;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.129;probe_segg_agg:0.7;FISH Probe 2:Opal 570;probe_contrast_threshold:0.532;probe_min_intensity:0.218;probe_min_spot_size:0.4;probe_max_spot_size:50;probe_copy_intensity:0.218;probe_segg_agg:0.7;FISH Probe 3:Opal 620;probe_contrast_threshold:0.507;probe_min_intensity:0.163;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.163;probe_segg_agg:0.7;FISH Probe 4:Opal 690;probe_contrast_threshold:0.544;probe_min_intensity:0.367;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.367;probe_segg_agg:0.7;output_image:Colocalization,383,7119,7163,949,980,15,7.1331,3,1.527387,0.214127,383,67.64146,4,83.43666,1.233514,1,0.491938,1,0.085123,0.173035,172,34.92759,4,62.8179,1.798518,212.7631,111.9159,100.8473,54.55478,0.584144
\\172.20.47.181\data\CTC_Lab\Polaris\2020-01(Jan)\ExpPHa04_FluorPairingVariants\ExpPHa04_unmixed\ExpPHa04_4_CD300E-NOTCH3-CSF1R-PDGFRB.tif,outline,Class List:;Classifier:;Classifier Output Type:Mask;Classify Registered:;Image Zoom:1;nuclear_dye:DAPI;num_probes:4;detect_cells:true;nuclear_contrast:0.51;nuclear_min_intensity:6;nuclear_segg_agg:0.7;nuclear_fill_holes:true;nuclear_min_area:11;nuclear_max_area:120;nuclear_roundness:0.1;cyto_radius:3;localize_results:false;min_plus1:1;min_plus2:4;min_plus3:10;min_plus4:16;num_phenotypes:0;verbose:true;FISH Probe 1:Opal 520;probe_contrast_threshold:0.555;probe_min_intensity:0.129;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.129;probe_segg_agg:0.7;FISH Probe 2:Opal 570;probe_contrast_threshold:0.532;probe_min_intensity:0.218;probe_min_spot_size:0.4;probe_max_spot_size:50;probe_copy_intensity:0.218;probe_segg_agg:0.7;FISH Probe 3:Opal 620;probe_contrast_threshold:0.507;probe_min_intensity:0.163;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.163;probe_segg_agg:0.7;FISH Probe 4:Opal 690;probe_contrast_threshold:0.544;probe_min_intensity:0.367;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.367;probe_segg_agg:0.7;output_image:Colocalization,397,7231,7258,967,985,17,8.116975,4,1.972627,0.243025,128,34.43565,4,27.84652,0.808654,1,0.491938,1,0.115763,0.23532,169,31.72999,4,61.98668,1.953567,80.18587,40.33891,39.84697,31.74096,0.7042
\\172.20.47.181\data\CTC_Lab\Polaris\2020-01(Jan)\ExpPHa04_FluorPairingVariants\ExpPHa04_unmixed\ExpPHa04_4_CD300E-NOTCH3-CSF1R-PDGFRB.tif,outline,Class List:;Classifier:;Classifier Output Type:Mask;Classify Registered:;Image Zoom:1;nuclear_dye:DAPI;num_probes:4;detect_cells:true;nuclear_contrast:0.51;nuclear_min_intensity:6;nuclear_segg_agg:0.7;nuclear_fill_holes:true;nuclear_min_area:11;nuclear_max_area:120;nuclear_roundness:0.1;cyto_radius:3;localize_results:false;min_plus1:1;min_plus2:4;min_plus3:10;min_plus4:16;num_phenotypes:0;verbose:true;FISH Probe 1:Opal 520;probe_contrast_threshold:0.555;probe_min_intensity:0.129;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.129;probe_segg_agg:0.7;FISH Probe 2:Opal 570;probe_contrast_threshold:0.532;probe_min_intensity:0.218;probe_min_spot_size:0.4;probe_max_spot_size:50;probe_copy_intensity:0.218;probe_segg_agg:0.7;FISH Probe 3:Opal 620;probe_contrast_threshold:0.507;probe_min_intensity:0.163;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.163;probe_segg_agg:0.7;FISH Probe 4:Opal 690;probe_contrast_threshold:0.544;probe_min_intensity:0.367;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.367;probe_segg_agg:0.7;output_image:Colocalization,400,6644,6668,964,986,2,0.983876,1,0.172133,0.174954,4,1.967752,2,0.488506,0.248256,2,0.491938,1,0.226413,0.460246,6,4.181472,2,1.929541,0.46145,97.15773,70.59309,26.56465,21.82191,0.811505
\\172.20.47.181\data\CTC_Lab\Polaris\2020-01(Jan)\ExpPHa04_FluorPairingVariants\ExpPHa04_unmixed\ExpPHa04_4_CD300E-NOTCH3-CSF1R-PDGFRB.tif,outline,Class List:;Classifier:;Classifier Output Type:Mask;Classify Registered:;Image Zoom:1;nuclear_dye:DAPI;num_probes:4;detect_cells:true;nuclear_contrast:0.51;nuclear_min_intensity:6;nuclear_segg_agg:0.7;nuclear_fill_holes:true;nuclear_min_area:11;nuclear_max_area:120;nuclear_roundness:0.1;cyto_radius:3;localize_results:false;min_plus1:1;min_plus2:4;min_plus3:10;min_plus4:16;num_phenotypes:0;verbose:true;FISH Probe 1:Opal 520;probe_contrast_threshold:0.555;probe_min_intensity:0.129;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.129;probe_segg_agg:0.7;FISH Probe 2:Opal 570;probe_contrast_threshold:0.532;probe_min_intensity:0.218;probe_min_spot_size:0.4;probe_max_spot_size:50;probe_copy_intensity:0.218;probe_segg_agg:0.7;FISH Probe 3:Opal 620;probe_contrast_threshold:0.507;probe_min_intensity:0.163;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.163;probe_segg_agg:0.7;FISH Probe 4:Opal 690;probe_contrast_threshold:0.544;probe_min_intensity:0.367;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.367;probe_segg_agg:0.7;output_image:Colocalization,401,6955,6975,964,985,5,2.705658,2,0.477427,0.176455,76,15.98798,4,16.53091,1.033959,2,0.983876,1,0.309803,0.31488,31,13.77426,4,11.12639,0.807767,77.72619,49.93169,27.79449,23.80572,0.708901
\\172.20.47.181\data\CTC_Lab\Polaris\2020-01(Jan)\ExpPHa04_FluorPairingVariants\ExpPHa04_unmixed\ExpPHa04_4_CD300E-NOTCH3-CSF1R-PDGFRB.tif,outline,Class List:;Classifier:;Classifier Output Type:Mask;Classify Registered:;Image Zoom:1;nuclear_dye:DAPI;num_probes:4;detect_cells:true;nuclear_contrast:0.51;nuclear_min_intensity:6;nuclear_segg_agg:0.7;nuclear_fill_holes:true;nuclear_min_area:11;nuclear_max_area:120;nuclear_roundness:0.1;cyto_radius:3;localize_results:false;min_plus1:1;min_plus2:4;min_plus3:10;min_plus4:16;num_phenotypes:0;verbose:true;FISH Probe 1:Opal 520;probe_contrast_threshold:0.555;probe_min_intensity:0.129;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.129;probe_segg_agg:0.7;FISH Probe 2:Opal 570;probe_contrast_threshold:0.532;probe_min_intensity:0.218;probe_min_spot_size:0.4;probe_max_spot_size:50;probe_copy_intensity:0.218;probe_segg_agg:0.7;FISH Probe 3:Opal 620;probe_contrast_threshold:0.507;probe_min_intensity:0.163;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.163;probe_segg_agg:0.7;FISH Probe 4:Opal 690;probe_contrast_threshold:0.544;probe_min_intensity:0.367;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.367;probe_segg_agg:0.7;output_image:Colocalization,404,7200,7221,965,982,6,3.935503,2,0.700111,0.177896,19,8.116975,4,4.196175,0.516963,1,0.245969,1,0.041036,0.166836,141,22.62914,4,51.55496,2.278255,73.05277,48.45588,24.5969,20.83001,0.826068
\\172.20.47.181\data\CTC_Lab\Polaris\2020-01(Jan)\ExpPHa04_FluorPairingVariants\ExpPHa04_unmixed\ExpPHa04_4_CD300E-NOTCH3-CSF1R-PDGFRB.tif,outline,Class List:;Classifier:;Classifier Output Type:Mask;Classify Registered:;Image Zoom:1;nuclear_dye:DAPI;num_probes:4;detect_cells:true;nuclear_contrast:0.51;nuclear_min_intensity:6;nuclear_segg_agg:0.7;nuclear_fill_holes:true;nuclear_min_area:11;nuclear_max_area:120;nuclear_roundness:0.1;cyto_radius:3;localize_results:false;min_plus1:1;min_plus2:4;min_plus3:10;min_plus4:16;num_phenotypes:0;verbose:true;FISH Probe 1:Opal 520;probe_contrast_threshold:0.555;probe_min_intensity:0.129;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.129;probe_segg_agg:0.7;FISH Probe 2:Opal 570;probe_contrast_threshold:0.532;probe_min_intensity:0.218;probe_min_spot_size:0.4;probe_max_spot_size:50;probe_copy_intensity:0.218;probe_segg_agg:0.7;FISH Probe 3:Opal 620;probe_contrast_threshold:0.507;probe_min_intensity:0.163;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.163;probe_segg_agg:0.7;FISH Probe 4:Opal 690;probe_contrast_threshold:0.544;probe_min_intensity:0.367;probe_min_spot_size:0.4;probe_max_spot_size:30;probe_copy_intensity:0.367;probe_segg_agg:0.7;output_image:Colocalization,414,7748,7772,207,243,1,0.245969,1,0.070432,0.286347,3,1.967752,1,0.594164,0.301951,1,0.491938,1,0.098684,0.200603,5,1.721783,2,1.718044,0.997829,148.3193,63.21402,85.10526,47.11549,0.648735
